Provider ID,Provider Name ,Address,Governorate,Area,Provider Type,Provider Specialty,Latitude,Longitude,Phone Number
L46,Al Borg Laboratory,39 Shehab street- el mohandssein-1st floor-apartment2,Sharqia,Abou Hamad,Laboratory,Laboratory,30.05448596,31.31355151,19911    
L46,Al Borg Laboratory,55 Abdel Moniem Reyad Street,Dakahlia,Mansoura,Laboratory,Laboratory,30.05419834,31.19381419,19911    
L46,Al Borg Laboratory,92 Ahmed Oraby Street,Cairo,6th October,Laboratory,Laboratory,30.06361917,31.19544623,19911    
L46,Al Borg Laboratory,23 Nine street,Cairo,New Cairo,Laboratory,Laboratory,30.01409237,31.20932699,19911    
L46,Al Borg Laboratory,"9114 Block 108, Street 9, Mokattam - in front of Hosny Grills, D1",Cairo,Heliopolis,Laboratory,Laboratory,30.01397534,31.20395239,19911    
L46,Al Borg Laboratory,112 Mostafa el nahas street-above QNB bank,Cairo,Obour City,Laboratory,Laboratory,30.05600439,31.28480792,19911    
L46,Al Borg Laboratory,15 Samir Farahat Street - Makram Ebeid,Cairo,6th October,Laboratory,Laboratory,30.11439709,31.28486556,19911    
L46,Al Borg Laboratory,18 el madfaaya buildings-ard el golf-nasr city,Kafr Al Sheikh,Kafr Al Sheikh,Laboratory,Laboratory,30.05325463,31.35513146,19911    
L46,Al Borg Laboratory,22-Abdul Razzaq Al-Sanhouri,Gharbia,Zefta,Laboratory,Laboratory,30.06277561,31.29563468,19911    
L46,Al Borg Laboratory,Abdallah Street - Emtedad El Tayaran Street - 7th District,Assiut,Assiut,Laboratory,Laboratory,30.04972639,31.36527372,19911    
L46,Al Borg Laboratory,42 Abbas el akad street-above el esawy el takhasosy hospital,Assiut,Dairout,Laboratory,Laboratory,30.0571955,31.34084296,19911    
L46,Al Borg Laboratory,6 safwa Building beside Sun Mall - 10th District ,Assiut,Quseia,Laboratory,Laboratory,30.05279174,31.32916855,19911    
L46,Al Borg Laboratory,9 Hassan el maamoun street,Aswan,Edfu,Laboratory,Laboratory,30.04656837,31.33773439,19911    
L46,Al Borg Laboratory,Intersection of Thaker Hussein with Metwali Sharaawi- El Asher Parking,Luxor,Esna,Laboratory,Laboratory,30.04751397,31.39565917,19911    
L46,Al Borg Laboratory,Shabab El Mohandessein Buildings- 7B- Infront of the Electric Company- El Nasr Road,Damietta,Farskour,Laboratory,Laboratory,30.07082787,31.35643073,19911    
L46,Al Borg Laboratory,Silver mall above seudi after ekhnaton school,Sinai,Sharm Al Sheikh,Laboratory,Laboratory,30.00762313,31.38026257,19911    
L46,Al Borg Laboratory,"Plot No. 18, adjacent to 17 Jasmine Association (Public Security) - First Settlement - New Cairo, D1",Fayoum,Fayoum,Laboratory,Laboratory,30.0488377,31.34302622,19911    
L46,Al Borg Laboratory,The spot mall infront of gate 4 of AUC-2nd floor,Bani Suef,Bani Suef,Laboratory,Laboratory,30.01499394,31.4137902,19911    
L46,Al Borg Laboratory,First district - ElHegaz center,Bani Suef,Bani Suef,Laboratory,Laboratory,30.23753796,31.45324277,19911    
L46,Al Borg Laboratory,Uni mall-el mantea el tarfihya-obour city,Menia,Malawi,Laboratory,Laboratory,30.2285292,31.4997323,19911    
L46,Al Borg Laboratory,897 Kornish el nile street-1st floor-camel tower,Menia,Bani Mazzar,Laboratory,Laboratory,30.00398729,31.47060729,19911    
L46,Al Borg Laboratory,187 El mansouria street-1st floor -above bank misr branch,Menia,Samalout,Laboratory,Laboratory,30.05840041,31.45728872,19911    
L46,Al Borg Laboratory,"57 Khatam Al-Morsaleen - Al-Omraniya - Giza, next to Telemisr Company, floor 1",Sohag,Sohag,Laboratory,Laboratory,30.00148893,31.2267058,19911    
L46,Al Borg Laboratory,Medical Center 1 - Clinic Number 208,Cairo,Talbeya,Laboratory,Laboratory,30.06317888,31.24351231,19911    
L46,Al Borg Laboratory,October 6 Alexandria Square - on top of Koshary Sultan - Unit 1 -Salam City ,Cairo,Heliopolis,Laboratory,Laboratory,30.18609408,31.19282816,19911    
L46,Al Borg Laboratory,91 Magles El oma Street- on the corner of Port Said Street- Sayeda Zeinab,Cairo,Gesr Al Swiss,Laboratory,Laboratory,30.04854676,31.49408145,19911    
L46,Al Borg Laboratory,"Third District, Entrance No. 2, Shorouk Grand Mall (Unit No. 18), Shorouk City",Cairo,Old Cairo,Laboratory,Laboratory,30.14973475,31.41068829,19911    
L46,Al Borg Laboratory,Markaz el madina buildings (doctors tower) trading unit no.4-piece9,Sharqia,Zagazig,Laboratory,Laboratory,30.1592959,31.25448538,19911    
L46,Al Borg Laboratory,53 Mohamed El Khalafawy Street,Cairo,Heliopolis,Laboratory,Laboratory,30.08594849,31.6279582,19911    
L46,Al Borg Laboratory,59 Shoubra Street,Qalioubia,Shobra Al Kheima,Laboratory,Laboratory,30.08973822,31.60351958,19911    
L46,Al Borg Laboratory,35 El kasr el einy street beside el ahly bank- infront of diabetes institute,Cairo,Heliopolis,Laboratory,Laboratory,30.02773785,31.24541893,19911    
L46,Al Borg Laboratory,49 Nobar Street - bab ellouk,Cairo,Nasr City,Laboratory,Laboratory,30.04264119,31.24524392,19911    
L46,Al Borg Laboratory,2 Kamel auda street from othman moharam (main talbya),Behira,Rashid,Laboratory,Laboratory,29.99213579,31.23239286,19911    
L46,Al Borg Laboratory,70 Tersa Street (currently Anwar Sadat),Kafr Al Sheikh,Desouk,Laboratory,Laboratory,29.98895485,31.24163263,19911    
L46,Al Borg Laboratory,15 A El Marashly Street - with Ahmed Heshmat,Kafr Al Sheikh,Sidi Salem,Laboratory,Laboratory,30.06626642,31.18311997,19911    
L46,Al Borg Laboratory,EL Mahata Square,Gharbia,Al Santah,Laboratory,Laboratory,30.9707906,31.15889158,19911    
L46,Al Borg Laboratory,Al Horreya street - beside Misr bank,Menophia,Berket Al Seba'a,Laboratory,Laboratory,30.42193674,31.22127132,19911    
L46,Al Borg Laboratory,Nekrash Street - El Samraa Tower,Qalioubia,Shebeen Al Kanater,Laboratory,Laboratory,31.0925147,31.16831844,19911    
L46,Al Borg Laboratory,1 Galaa Street- infront of university gates,Sharqia,Mashtoul Al Sook,Laboratory,Laboratory,31.04132695,31.56058248,19911    
L46,Al Borg Laboratory,Fahmy street from el bareed street-el iraqi tower-el dakahlia,Dakahlia,Mansoura,Laboratory,Laboratory,31.22018756,31.59119762,19911    
L46,Al Borg Laboratory,El Mahata Square - El Atebaa Tower,Damietta,Damietta,Laboratory,Laboratory,31.04309787,31.36409461,19911    
L46,Al Borg Laboratory,El mohafza square above el bank el akary,Behira,Koum Hamada,Laboratory,Laboratory,31.0828024,31.48810809,19911    
L46,Al Borg Laboratory,Ahmed Oraby Street - Beside Magless el Madina,Cairo,Maadi,Laboratory,Laboratory,30.72095094,31.36564289,19911    
L46,Al Borg Laboratory,Elgeish street with gawad hosney street,Cairo,Abbaseya,Laboratory,Laboratory,31.19480044,31.38207946,19911    
L46,Al Borg Laboratory,El Nems Tower - Beside Cairo Bank,Cairo,Hadayek Al Ahram,Laboratory,Laboratory,30.91212462,31.25378668,19911    
L46,Al Borg Laboratory,Talkha - Salah Salem Street,Cairo,Giza,Laboratory,Laboratory,31.05210605,31.52076916,19911    
L46,Al Borg Laboratory,103 Moalmeen St. - infront of Bank Misr - Kafr Saad,Cairo,Maadi,Laboratory,Laboratory,31.35673788,31.47071067,19911    
L46,Al Borg Laboratory,2 El Safwa Towers - Cornish El Nile,Cairo,Mokattam,Laboratory,Laboratory,31.51575612,31.38006804,19911    
L46,Al Borg Laboratory,Building no5 mansoura damitta way above alexandria bank infront of mawkaf new damitta 2nd floor elwy,Cairo,Nasr City,Laboratory,Laboratory,31.406497,31.6837055,19911    
L46,Al Borg Laboratory,34/10 Hasab Allah El Kafrawy Street - 2nd District - Mogawra 3,Cairo,New Cairo,Laboratory,Laboratory,31.44807855,31.83798678,19911    
L46,Al Borg Laboratory,El Gomhoreya Street - El Watany Bank Old Office,Cairo,Sherouk City,Laboratory,Laboratory,29.37093933,31.73534759,19911    
L46,Al Borg Laboratory,103 Gamal Abd El Nasser street-El Masala Square,Cairo,6th October,Laboratory,Laboratory,29.31717116,31.68173782,19911    
L46,Al Borg Laboratory,Gomhoreya Street- infront of the central (Arafa Hospital) ,Alexandria,North Coast,Laboratory,Laboratory,29.30900008,30.68810073,19911    
L46,Al Borg Laboratory,Amal Tower- Waboor El Thalg Street- 7 banat district,Behira,Abou Al Matamyer,Laboratory,Laboratory,30.96389217,30.85160478,19911    
L46,Al Borg Laboratory,El Galaa street-salam tower-infront of el tameen el sehy,Gharbia,Samanoud,Laboratory,Laboratory,30.05800704,30.84294101,19911    
L46,Al Borg Laboratory,Mohamed Naguib Square- Next to Hesawy Mosque,Gharbia,Kotor,Laboratory,Laboratory,30.82549717,31.16676795,19911    
L46,Al Borg Laboratory,El geish street beside maktab el bareed infront of sednawy,Qalioubia,Kafr Shokr,Laboratory,Laboratory,30.97685855,31.24239211,19911    
L46,Al Borg Laboratory,El mamar el elwy street infront of mahkamet samanoud,Cairo,Ard Al Lewa,Laboratory,Laboratory,30.96522294,30.81902102,19911    
L46,Al Borg Laboratory,13 El Nahas Street - Alexandria Square,Ismailia,Ismailia,Laboratory,Laboratory,30.78872823,31.17426329,19911    
L46,Al Borg Laboratory,80 El Moderia Street,Port Said,Port Fouad,Laboratory,Laboratory,30.78558253,31.24049394,19911    
L46,Al Borg Laboratory,El Geish street-infront of magles el madina-2nd floor,Ismailia,Ismailia,Laboratory,Laboratory,31.03940714,30.98983562,19911    
L46,Al Borg Laboratory,26 Thawra Street- Sultan Hussein,Suez,Suez,Laboratory,Laboratory,30.59252228,30.99683308,19911    
L46,Al Borg Laboratory,3 Teraet el roda street from ahmed oraby street beside el tameen el sehy (el mogamaa el teby),Sohag,Tahta,Laboratory,Laboratory,30.59192768,31.39427709,19911    
L46,Al Borg Laboratory,El Amira tower crossroads shebein el koom with refaa el tahtawy-1st floor,Sohag,Tema,Laboratory,Laboratory,30.60572159,32.27614257,19911    
L46,Al Borg Laboratory,15 El Tahreer Street,Menia,Maghagha,Laboratory,Laboratory,30.85347657,32.27522756,19911    
L46,Al Borg Laboratory,Crossroads of el geish & el shakat streets (mabaret desouk hospital),Cairo,Al Sheikh Zayed,Laboratory,Laboratory,31.11795338,32.27315075,19911    
L46,Al Borg Laboratory,6 Mohamed abdo street-infront of el mostashfa el aam,Cairo,Old Cairo,Laboratory,Laboratory,31.11080575,32.30752659,19911    
L46,Al Borg Laboratory,23rd July street square infront of the big mosque,Behira,Al Delngat,Laboratory,Laboratory,31.1111642,30.92775933,19911    
L46,Al Borg Laboratory,El bahr street-beside el ahly bank-above tawkeel samsung,Cairo,Al Marg,Laboratory,Laboratory,30.97410833,30.93872886,19911    
L46,Al Borg Laboratory,"109 El Tahrir St., with the martyr - Al-Weburat - in front of Al-Rahman Mosque",Cairo,Nasr City,Laboratory,Laboratory,25.60706641,30.9388969,19911    
L46,Al Borg Laboratory,Salah El Dein Square,Cairo,Al Khosous,Laboratory,Laboratory,25.69498476,31.2486963,19911    
L46,Al Borg Laboratory,18 Tahreer Street,Cairo,6th October,Laboratory,Laboratory,31.35215643,32.50679197,19911    
L46,Al Borg Laboratory,"8 Al-Gomhouria Street, corner of Obaid Al-Dhalem Street (in front of Al-Fath Mosque) - Abu Qurqas",Cairo,Hadayk Helwan,Laboratory,Laboratory,27.93074406,32.63958366,19911    
L46,Al Borg Laboratory,Portsaid street-takseem bani mazar,Cairo,Gesr Al Swiss,Laboratory,Laboratory,28.4933331,27.24090342,19911    
L46,Al Borg Laboratory,17 El salam el bahary street-el rehab tower el hezb el watany sabekan-above monginis,Cairo,Bashteel,Laboratory,Laboratory,30.06662764,30.81930958,19911    
L46,Al Borg Laboratory,66 Sekka Tella st Beside th western bus station,Cairo,Nasr City,Laboratory,Laboratory,28.64839337,30.803017,19911    
L46,Al Borg Laboratory,10 El erfany street beside malawy sentral,Cairo,Mohandessein,Laboratory,Laboratory,27.73595831,31.48537344,19911    
L46,Al Borg Laboratory,85 Saad Zaghlool Street,Alexandria,Wardean,Laboratory,Laboratory,28.09867785,30.83736079,19911    
L46,Al Borg Laboratory,Mawkaf el menia street near el ahmady square,Cairo,Faisel,Laboratory,Laboratory,28.10574143,30.84486622,19911    
L46,Al Borg Laboratory,Al-Bajour - El-Gish Street - in front of the memorial - Selim Tower,Cairo,Helmyet Al Zeitoun,Laboratory,Laboratory,30.42573324,30.75324082,19911    
L46,Al Borg Laboratory,Saad Zaghlool Street - in front of Misr Bank,Alexandria,Moharam Bek,Laboratory,Laboratory,30.29661148,30.75438172,19911    
L46,Al Borg Laboratory,Abd El Meneim Riad street beside magles el madina,Sharqia,Faqous,Laboratory,Laboratory,30.29687553,31.03746913,19911    
L46,Al Borg Laboratory,70 Port Said Street - beside Magles El Madina,Sohag,Al Beliana,Laboratory,Laboratory,30.46735974,30.97976598,19911    
L46,Al Borg Laboratory,Intersection of El Geish with Sobahi- Hoda Hospital,Cairo,Nasr City,Laboratory,Laboratory,30.5696914,30.9745557,19911    
L46,Al Borg Laboratory,Services Mehwar- Second District- Next to Medical Insurance,Cairo,Dokki,Laboratory,Laboratory,30.37942793,30.93393304,19911    
L46,Al Borg Laboratory,22 El Galaa El Bahary Street - in front of Mogamaa El Mahakem,Cairo,Giza,Laboratory,Laboratory,30.5763065,31.14015102,19911    
L46,Al Borg Laboratory,El rouda building infront of el shaarawy mosqubeside maarad national,Cairo,Abbaseya,Laboratory,Laboratory,31.23962183,30.53103537,19911    
L46,Al Borg Laboratory,1 Al Markaz St. - next to the sports club - in front of the city council,Cairo,Heliopolis,Laboratory,Laboratory,30.85615549,31.00527852,19911    
L46,Al Borg Laboratory,Tawoneya Al Zehoor Street- Benzeren Sqaure- Above Iskandarani Pharmacy,Cairo,Al Ayaat,Laboratory,Laboratory,30.09511541,32.32003169,19911    
L46,Al Borg Laboratory,"El Geish Street and ojena st. - princes tower, enterance 1",Cairo,Al Marg,Laboratory,Laboratory,30.08580574,31.91858529,19911    
L46,Al Borg Laboratory,El Taameer Street - beside El Dawahy District,Cairo,Badr City,Laboratory,Laboratory,31.25118614,31.27072683,19911    
L46,Al Borg Laboratory,"Stalingrad Square, Teachers Hospital - Lotus - Al-Manakh District - Port Said",Cairo,6th October,Laboratory,Laboratory,31.26967671,31.29404101,19911    
L46,Al Borg Laboratory,2 Al-Gomhouria Street - Al-Jabal Al-Asfar - Al-Khanka Al-Marj Road,Cairo,6th October,Laboratory,Laboratory,30.20269793,32.28433731,19911    
L46,Al Borg Laboratory,1 Horeya Steet (Omar Touson Before),Cairo,Kerdasa,Laboratory,Laboratory,30.46614434,32.28594708,19911    
L46,Al Borg Laboratory,Al-Fahs Bridge Street - Above Beam - in front of Al-Fath School - Villas - Banha,Cairo,Al Sheikh Zayed,Laboratory,Laboratory,30.47956994,31.35468845,19911    
L46,Al Borg Laboratory,13 Gamal abdel naser street- beside el edara el taalemya el adima,Cairo,Al Sheikh Zayed,Laboratory,Laboratory,30.01568725,31.18516716,19911    
L46,Al Borg Laboratory,"3 El Salam St. Off 10th of Ramadan St., Beside Banque du Caire First Floor",Cairo,Omraneya,Laboratory,Laboratory,30.29658827,31.18082227,19911    
L46,Al Borg Laboratory,1 El sharkawya el gharby street beside el segl el madany above monginis,Cairo,New Cairo,Laboratory,Laboratory,30.01399002,31.18761329,19911    
L46,Al Borg Laboratory,Doctors Tower - Delta Land - Shibin Al-Qanater,Cairo,Sherouk City,Laboratory,Laboratory,30.31160717,31.74652899,19911    
L46,Al Borg Laboratory,33 15th of May Street,Cairo,Dokki,Laboratory,Laboratory,30.13640977,31.18483556,19911    
L46,Al Borg Laboratory,Mahtet Ahsharawwy - 15th May St. - Beside Al Mostafa Musjad,Cairo,Al Sheikh Zayed,Laboratory,Laboratory,30.13103752,31.31181959,19911    
L46,Al Borg Laboratory,Medina Tower - Court Street - in front of the central,Cairo,Faisel,Laboratory,Laboratory,31.20269692,31.26860452,19911    
L46,Al Borg Laboratory,Hosny Mubarak Street - Fathy Kandel Building,Cairo,Matareya,Laboratory,Laboratory,26.0497312,31.28831272,19911    
L46,Al Borg Laboratory,1 El Mahata Square,Cairo,Mokattam,Laboratory,Laboratory,26.15845104,30.35406283,19911    
L46,Al Borg Laboratory,"Al-Gomhouria Street (formerly Al-Jameel), Mecca Hotel Tower, next to the Grand Hotel",Cairo,Mohandessein,Laboratory,Laboratory,26.16080963,32.24112181,19911    
L46,Al Borg Laboratory,El Nasr Street - Infront of Hurgada Post Office - Dahar,Cairo,Tersa,Laboratory,Laboratory,27.24977559,32.71616184,19911    
L46,Al Borg Laboratory,Portsaid street- in front of el sentral-abo hamad,Cairo,Manial,Laboratory,Laboratory,30.5332323,32.72505564,19911    
L46,Al Borg Laboratory,Mostafa Kamel street - El Mahata Square,Cairo,Maadi,Laboratory,Laboratory,30.04963091,33.81972319,19911    
L46,Al Borg Laboratory,Fakhr Tower - 173 Port Said Street with El Komy Street,Sharqia,Ibrahemia,Laboratory,Laboratory,30.42013156,31.6736437,19911    
L46,Al Borg Laboratory,El Kafrawy Tower - in front of El Nasr Mosque,Behira,Kafr Al Dawar,Laboratory,Laboratory,30.75575585,31.24419262,19911    
L46,Al Borg Laboratory,2 Talal street extension of el nokrashy street,Behira,Abou Homos,Laboratory,Laboratory,30.585119,31.56102574,19911    
L46,Al Borg Laboratory,"23 Al-Gomhouria Street, intersection with Omar Bin Al-Khattab Street",Behira,Nubaria City,Laboratory,Laboratory,30.67296179,31.45811257,19911    
L46,Al Borg Laboratory,84 Omar Lotfy St. - Arak Tower Plaza - Al Ibrahimeya,Alexandria,Al Amerya,Laboratory,Laboratory,31.21408951,31.5083046,19911    
L46,Al Borg Laboratory,El Tahreer Street - El Shobky Tower - El Nasr District,Qalioubia,Banha,Laboratory,Laboratory,30.79908918,31.59075021,19911    
L46,Al Borg Laboratory,1 El madina el monawara-infront of el tameen el sehy-1st floor- sharquia,Qalioubia,Tokh,Laboratory,Laboratory,30.59113448,29.92555693,19911    
L46,Al Borg Laboratory,2 Talaat Harb Street - El Nile Tower,Qalioubia,Al Khanka,Laboratory,Laboratory,30.5677098,31.6237133,19911    
L46,Al Borg Laboratory,El safa tower above makhbaz dahab-el kawmya square-zagazig,Menophia,Al Bagour,Laboratory,Laboratory,30.59078476,31.48695616,19911    
L46,Al Borg Laboratory,City mall garden-piece 38 hadabet naema bay,Qalioubia,Shebeen Al Kanater,Laboratory,Laboratory,27.90817035,31.49303857,19911    
L46,Al Borg Laboratory,24 Mokarar el gomhouria street beside mahatet el seka el haded,Port Said,Port Said,Laboratory,Laboratory,26.5653144,31.4948241,19911    
L46,Al Borg Laboratory,El Mazlaaan Street - in front of El Barood Mosque,Sharqia,Hehiaa,Laboratory,Laboratory,26.38375798,34.31981618,19911    
L46,Al Borg Laboratory,30 Cornish El Nile Street - with El Horreya Street,Dakahlia,Talkha,Laboratory,Laboratory,26.5632186,31.69663432,19911    
L46,Al Borg Laboratory,45 Street 15 (el nasr street),Port Said,Port Said,Laboratory,Laboratory,26.56086198,31.8879978,19911    
L46,Al Borg Laboratory,Ahmed anbar street (el mostashfa el aam) infront of samsung company,Bani Suef,Al Fashn,Laboratory,Laboratory,26.5655965,31.69579484,19911    
L46,Al Borg Laboratory,Assiut sohag street-el haram tower-infront of el taamenat el egtmaaya building,Quena,Quena,Laboratory,Laboratory,26.56256196,31.69038894,19911    
L46,Al Borg Laboratory,363 23rd July Street,Luxor,Luxor,Laboratory,Laboratory,29.96577814,31.6912934,19911    
L46,Al Borg Laboratory,El geish street- el arbaein-suez,Menia,Abo Qarkas,Laboratory,Laboratory,31.11843992,31.68825233,19911    
L46,Al Borg Laboratory,Hadit Al Madina Tower - Salah Salem Street - next to the National Bank,Bani Suef,Bani Suef,Laboratory,Laboratory,29.07617134,31.11722594,19911    
L46,Al Borg Laboratory,11 National Bank St. - behind the Tax Authority - Manfalut - Assiut Governorate,Assiut,Manfaloot,Laboratory,Laboratory,27.31005533,31.18324605,19911    
L43,Alfa Laboratories,hegaza tower elkilo 16,Cairo,Hadayek Al Ahram,Laboratory,Laboratory,29.32471761,29.07617134,16191    
L43,Alfa Laboratories,15 Saad Zaglool square,Cairo,Helmyet Al Zeitoun,Laboratory,Laboratory,31.20331933,27.31005533,16191    
L43,Alfa Laboratories,418 Elhorya road,Cairo,Heliopolis,Laboratory,Laboratory,30.0014137,30.85797318,16191    
L43,Alfa Laboratories,25 Victor Ema Noel Square,Alexandria,Smoha,Laboratory,Laboratory,31.21481252,29.90269313,16191    
L43,Alfa Laboratories,3 Elgalaa street,Alexandria,Victoria,Laboratory,Laboratory,30.58400645,31.53100689,16191    
L43,Alfa Laboratories,1 Al-Ibrahimiya Street. The reins of Bandar Al-Fashn,Alexandria,Raml Station,Laboratory,Laboratory,29.06625236,29.94581388,16191    
L43,Alfa Laboratories,Oraby Basha tower- Ahmed Oraby street,Behira,Damanhour,Laboratory,Laboratory,30.065346,31.50225048,16191    
L43,Alfa Laboratories,Magda Complex,Suez,Suez,Laboratory,Laboratory,29.96082385,31.09940776,16191    
L43,Alfa Laboratories,109 Abbsia Street,Cairo,Heliopolis,Laboratory,Laboratory,30.06948822,31.20432326,16191    
L43,Alfa Laboratories,59 Abdel Meneim Rayd- El Agouza,Cairo,Heliopolis,Laboratory,Laboratory,30.03857624,30.92021775,16191    
L43,Alfa Laboratories,75 Ahmed Esmat Street- Ain Shams,Cairo,Agouza,Laboratory,Laboratory,30.12695175,31.28115455,16191    
L43,Alfa Laboratories,1st district- 1-6B entrance- Apartmentno. 104- ground floor after hyper one mall,Cairo,Maadi,Laboratory,Laboratory,29.90546278,31.19182552,16191    
L43,Alfa Laboratories,El Sheikh Zayed enterance- Arkan mall,Cairo,Maadi,Laboratory,Laboratory,30.02049053,31.32900892,16191    
L43,Alfa Laboratories,14 Mosdak Street,Cairo,Mokattam,Laboratory,Laboratory,30.04027117,31.06640416,16191    
L43,Alfa Laboratories,1 Talaat Harb Street,Cairo,Manial,Laboratory,Laboratory,30.04475993,31.00353449,16191    
L43,Alfa Laboratories,2 Gafeer Street- El Daher-,Cairo,Haram,Laboratory,Laboratory,30.06505634,31.20919925,16191    
L43,Alfa Laboratories,159 Feasl Street- Elharam,Cairo,Haram,Laboratory,Laboratory,30.00238187,31.23651707,16191    
L43,Alfa Laboratories,Loalowat Faysal Tower- In Front Of Faculty Of Sport Education,Cairo,Helmyet Al Zeitoun,Laboratory,Laboratory,30.01184939,31.26218056,16191    
L43,Alfa Laboratories,22 murad st,Cairo,Helwan,Laboratory,Laboratory,30.03689938,31.16939472,16191    
L43,Alfa Laboratories,nasr tower- giza square,Cairo,Shoubra,Laboratory,Laboratory,30.03241973,31.18948902,16191    
L43,Alfa Laboratories,Gardenia Street - Gate 1,Cairo,Faisel,Laboratory,Laboratory,29.95176003,31.18953648,16191    
L43,Alfa Laboratories,127 Misr Wa Elsudan Street- Elkobba,Cairo,Faisel,Laboratory,Laboratory,30.08297636,31.21751408,16191    
L43,Alfa Laboratories,300 El Haram Street,Cairo,Nasr City,Laboratory,Laboratory,30.00161884,31.09621149,16191    
L43,Alfa Laboratories,417 haram st,Cairo,Nasr City,Laboratory,Laboratory,30.00729863,31.28193233,16191    
L43,Alfa Laboratories,In front of Holiday Inn,Cairo,Heliopolis,Laboratory,Laboratory,30.07427176,31.17958773,16191    
L43,Alfa Laboratories,181 Gesr El Suez street infront of gate 5-elshams club,Cairo,Heliopolis,Laboratory,Laboratory,30.12367647,31.19638943,16191    
L43,Alfa Laboratories,38 Othman Bin Affan Street-- salah eldin Square,Cairo,Heliopolis,Laboratory,Laboratory,30.09624612,31.3439836,16191    
L43,Alfa Laboratories,4 El Athrey Abn Nafeea- Roxy,Cairo,Hadayek Al Kobba,Laboratory,Laboratory,30.0936523,31.34623065,16191    
L43,Alfa Laboratories,73 El Margany Street,Cairo,Ain Shams,Laboratory,Laboratory,30.0842154,31.33231445,16191    
L43,Alfa Laboratories,Delete,Cairo,Giza,Laboratory,Laboratory,30.08952502,31.31571131,16191    
L43,Alfa Laboratories,94 Abdelaziz Fahmy Street- Sant Fatima Square,Cairo,Dokki,Laboratory,Laboratory,30.1063334,31.32788674,16191    
L43,Alfa Laboratories,10 Ibn El Hakam Street,Cairo,6th October,Laboratory,Laboratory,30.11046162,31.32273696,16191    
L43,Alfa Laboratories,39 Ibn El Hakam Street- Helmiat El Zaytoon,Cairo,Sayeda Zeinab,Laboratory,Laboratory,30.1098459,31.34350906,16191    
L43,Alfa Laboratories,55Riyad street-beging of Shreif street,Cairo,Al Sheikh Zayed,Laboratory,Laboratory,29.85008176,31.32047225,16191    
L43,Alfa Laboratories,28 El Nasr Street,Cairo,Abbaseya,Laboratory,Laboratory,29.97516865,31.32069435,16191    
L43,Alfa Laboratories,9 El Horia Square,Fayoum,Fayoum,Laboratory,Laboratory,29.95986379,31.33668178,16191    
L43,Alfa Laboratories,Kornesh El Nil El Maadi- Union with Round Road,Bani Suef,Bani Suef,Laboratory,Laboratory,30.04526373,31.27942223,16191    
L43,Alfa Laboratories,47 El Manial Street,Alexandria,Agamy,Laboratory,Laboratory,30.01765315,31.25391293,16191    
L43,Alfa Laboratories,El Safa Medical Tower- 1 El-Hageaz Square,Alexandria,Roushdy,Laboratory,Laboratory,30.05181967,31.21851698,16191    
L43,Alfa Laboratories,33 oraby st,Cairo,Giza,Laboratory,Laboratory,30.06533544,31.22503609,16191    
L43,Alfa Laboratories,Street 9- Next to Misr Insurance Club,Cairo,Down Town,Laboratory,Laboratory,30.01361975,31.1968777,16191    
L43,Alfa Laboratories,106 Abbas El Akkad Street,Cairo,Down Town,Laboratory,Laboratory,30.05464135,31.1979039,16191    
L43,Alfa Laboratories,2 ahmed elzomor st- 10 th district square-,Cairo,New Cairo,Laboratory,Laboratory,30.04708537,31.294635,16191    
L43,Alfa Laboratories,68 makram ebeed st- infront of kid garden,Cairo,Imbaba,Laboratory,Laboratory,30.06186736,31.33865691,16191    
L43,Alfa Laboratories,77 B elnasr street beside Tiba mall,Cairo,Mohandessein,Laboratory,Laboratory,30.0633155,31.36032566,16191    
L43,Alfa Laboratories,208 Port Said Street- Sayeda Zeinab,Qalioubia,Banha,Laboratory,Laboratory,30.03509101,31.34730693,16191    
L43,Alfa Laboratories,1 Aga khan Buildings,Cairo,Mohandessein,Laboratory,Laboratory,30.10105502,31.3443512,16191    
L43,Alfa Laboratories,40 Shobra Street,Cairo,Shoubra,Laboratory,Laboratory,30.08569951,31.24684535,16191    
L43,Alfa Laboratories,"Organizing Mahmoud Fahmy El-Naqrashi Street, Sinbilawein District - Dakahlia",Cairo,Nasr City,Laboratory,Laboratory,30.88924694,31.24070516,16191    
L43,Alfa Laboratories,El Nabawy El Mohnds street infront of El Nada Hospital - El Masala Square - Baraa Tower,Cairo,Heliopolis,Laboratory,Laboratory,29.31512362,31.2453488,16191    
L43,Alfa Laboratories,29 Saad Zaglol Street,Cairo,Heliopolis,Laboratory,Laboratory,30.03716331,31.4572244,16191    
L43,Alfa Laboratories,elgeish st- kintaky tower,Cairo,Heliopolis,Laboratory,Laboratory,29.9705206,30.85281799,16191    
L43,Alfa Laboratories,48 El Gomhoria Street Corner of  El Moawad Street,Cairo,Hawamdeya,Laboratory,Laboratory,31.26242396,31.23838346,16191    
L43,Alfa Laboratories,Umm Al-Qari Tower - Ahmed Orabi Street next to the City Council,Behira,Kafr Al Dawar,Laboratory,Laboratory,30.12918373,32.55122059,16191    
L43,Alfa Laboratories,31 - Abdullah Al Arabi Street - Seventh District,Cairo,Nasr City,Laboratory,Laboratory,31.32805016,29.89441389,16191    
L43,Alfa Laboratories,4 Teraat El Zomor St.,Cairo,Ard Al Lewa,Laboratory,Laboratory,31.18659485,31.13574011,16191    
